source_case_id,modality,case_seed,support_voxels,tumour_voxels,support_voxel_count,support_mse,support_mae,support_psnr,support_ssim,support_contrast_reference,support_contrast_generated,support_contrast_abs_error,tumour_voxel_count,tumour_mse,tumour_mae,tumour_psnr,tumour_ssim,tumour_contrast_reference,tumour_contrast_generated,tumour_contrast_abs_error,artifact_flag_count,artifact_flags
BraTS-MET-00167-000,t1c,1049643267,561660,115028,561660,1.2501954663333923,0.7403457207068417,14.593245811084861,0.2889617062246943,-0.01451917178928852,0.07868126779794693,0.09320043958723545,115028,1.067659822578198,0.7427353908037411,15.278696008000708,0.6903755000822077,0.12666947860270739,0.16133881104178727,0.03466933243907988,1,large_tiled_support
BraTS-MET-00167-000,t1n,1601830105,561660,115028,561660,1.776294349942221,0.9556325071851834,13.067875663723793,0.2920175887020358,0.035078492015600204,0.13962216675281525,0.10454367473721504,115028,2.545414523948441,1.2550968996006515,11.50543982933825,0.6722393824390454,-0.11514381202869117,0.6427818561787717,0.7579256682074629,1,large_tiled_support
BraTS-MET-00167-000,t2w,1312786462,561660,115028,561660,1.1486101573707856,0.7807918694111944,14.961298482592127,0.3052924689015555,-0.08767998218536377,0.15096187591552734,0.2386418581008911,115028,1.6147306277521811,0.9960944683179495,13.482024178390159,0.7143934114753681,0.9906266424804926,0.8024483061744832,0.18817833630600944,1,large_tiled_support
BraTS-MET-00167-000,t2f,593144555,561660,115028,561660,2.2830348053956055,1.007480735621511,11.977899683063864,0.32948548950665574,-0.05674056336283684,0.4711250364780426,0.5278655998408794,115028,6.401873676753059,1.9302020287525155,7.499954004734425,0.7528682493676698,1.0559376031160355,2.749728581868112,1.6937909787520766,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00175-000,t1c,1632807304,71475,15324,71475,1.3168518730693275,0.7517969491718558,14.367655749525174,0.4729593300543674,0.001785787520930171,0.021446039900183678,0.019660252379253507,15324,0.7997145174546979,0.5957284332148419,16.533675208019947,0.7462201918328191,-0.07468435131886508,-0.06000957955257036,0.014674771766294725,1,large_tiled_support
BraTS-MET-00175-000,t1n,2027639569,71475,15324,71475,1.5714938452973854,0.9452456852714707,13.599898163100407,0.48645686393262205,-0.0037643699906766415,0.1986619234085083,0.20242629339918494,15324,0.8704761603156016,0.7563838894300681,16.16545619150994,0.7517079131344053,0.2768301257165149,0.5132280057878233,0.23639788007130846,1,large_tiled_support
BraTS-MET-00175-000,t2w,1714142870,71475,15324,71475,1.324147861298973,0.8023830066107455,14.343660173548551,0.481694657172266,0.00030946594779379666,0.16081883013248444,0.16050936418469064,15324,1.4310160847863542,0.8752872937970082,14.00657985459854,0.747392500867646,0.7936752082314342,0.49938615306746215,0.2942890551639721,1,large_tiled_support
BraTS-MET-00175-000,t2f,734420174,71475,15324,71475,1.5292816366762483,0.9362495492818962,13.718150271332972,0.4984775048468687,-0.003569517284631729,0.4675804078578949,0.4711499251425266,15324,1.738502677311779,1.0552746595860791,13.161271369295822,0.8105203717435764,0.858035191311501,1.730541881697718,0.8725066903862171,1,large_tiled_support
BraTS-MET-00180-000,t1c,1397171765,556920,105159,556920,1.2056852879291455,0.7301625439722529,14.750685391922174,0.0824254926164786,-0.0023307378869503736,-0.0294670220464468,0.027136284159496427,105159,1.1974858966167177,0.8045155128372232,14.780320935513371,0.5843397254596596,-0.23392758099362254,-0.034250162076205015,0.19967741891741753,1,large_tiled_support
BraTS-MET-00180-000,t1n,278068918,556920,105159,556920,1.5251444430034504,0.8915430954105855,13.729915240820514,0.056880740102157615,-0.04951384663581848,0.10160985589027405,0.15112370252609253,105159,1.739707874099777,1.0320998796962213,13.158261716327173,0.5728424615531605,0.11643881117925048,0.5100954951194581,0.3936566839402076,1,large_tiled_support
BraTS-MET-00180-000,t2w,622736872,556920,105159,556920,1.224389171769388,0.7964692570905518,14.6838302063062,0.0903010646059564,-0.08197947591543198,0.14611342549324036,0.22809290140867233,105159,1.6587624296339407,1.0123786540832362,13.365183105760568,0.601105953310963,0.8377646366134286,0.8098745918832719,0.02789004473015666,1,large_tiled_support
BraTS-MET-00180-000,t2f,1296174177,556920,105159,556920,2.205016153266696,0.9476769952430049,12.128907254446569,0.1219969943045237,-0.052441034466028214,0.43784308433532715,0.49028411880135536,105159,7.146748047685287,1.9285525921192455,7.021940290661117,0.6640274020230722,1.0938756633549929,2.8823286360129714,1.7884529726579785,2,extreme_zscore_signal;large_tiled_support
