model,subject_id,all_instance_tp_et,all_instance_fp_et,all_instance_fn_et,all_instance_f1_et,large_instance_tp_et,large_instance_fp_et,large_instance_fn_et,large_instance_f1_et,lesionwise_dsc_mean_et,lesionwise_dsc_std_et,lesionwise_hd95_mean_et,lesionwise_hd95_std_et,lesionwise_nsd_mean_et,lesionwise_nsd_std_et,small_instance_tp_et,small_instance_fn_et,small_instance_fp_et,small_instance_f1_et,all_instance_tp_rc,all_instance_fp_rc,all_instance_fn_rc,all_instance_f1_rc,large_instance_tp_rc,large_instance_fp_rc,large_instance_fn_rc,large_instance_f1_rc,lesionwise_dsc_mean_rc,lesionwise_dsc_std_rc,lesionwise_hd95_mean_rc,lesionwise_hd95_std_rc,lesionwise_nsd_mean_rc,lesionwise_nsd_std_rc,small_instance_tp_rc,small_instance_fn_rc,small_instance_fp_rc,small_instance_f1_rc,all_instance_tp_tc,all_instance_fp_tc,all_instance_fn_tc,all_instance_f1_tc,large_instance_tp_tc,large_instance_fp_tc,large_instance_fn_tc,large_instance_f1_tc,lesionwise_dsc_mean_tc,lesionwise_dsc_std_tc,lesionwise_hd95_mean_tc,lesionwise_hd95_std_tc,lesionwise_nsd_mean_tc,lesionwise_nsd_std_tc,small_instance_tp_tc,small_instance_fn_tc,small_instance_fp_tc,small_instance_f1_tc,all_instance_tp_wt,all_instance_fp_wt,all_instance_fn_wt,all_instance_f1_wt,large_instance_tp_wt,large_instance_fp_wt,large_instance_fn_wt,large_instance_f1_wt,lesionwise_dsc_mean_wt,lesionwise_dsc_std_wt,lesionwise_hd95_mean_wt,lesionwise_hd95_std_wt,lesionwise_nsd_mean_wt,lesionwise_nsd_std_wt,small_instance_tp_wt,small_instance_fn_wt,small_instance_fp_wt,small_instance_f1_wt
realonly,BraTS-MET-00006-000.nii.gz,3,0,9,0.4,3,0,6,0.5,0.2398326879091985,0.3644005308117305,249.24239339448357,175.02001917714233,0.29153396227166883,0.41528603291965155,0,3,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,3,0,10,0.375,3,0,6,0.5,0.23976499497282586,0.3642694413893436,249.2721655269759,174.97793112955935,0.2895890023152161,0.412627090431404,0,4,0,0,3,1,8,0.4,3,1,7,0.42857142857142855,0.21001195749244497,0.3600020067705971,271.67401941476123,165.4647721159752,0.24357590107251684,0.3990421636149246,0,1,1,0
realonly,BraTS-MET-00009-000.nii.gz,1,0,0,1,1,0,0,1,0.9152571850950041,0,1.4142135623730951,0,0.9369821620077505,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9578980828884919,0,1.4142135623730951,0,0.9186270143798572,0,,,,,1,0,0,1,1,0,0,1,0.9465344191400324,0,2.449489742783178,0,0.866459327735322,0,,,,
realonly,BraTS-MET-00014-000.nii.gz,18,1,39,0.47368421052631576,18,1,33,0.5142857142857142,0.28284301854647964,0.40404483465771796,244.5092554731196,176.59550002997508,0.3232618508346676,0.4468983688431805,0,6,1,0,0,8,0,0,0,8,0,0,,,,,,,,,,,18,1,39,0.47368421052631576,18,1,33,0.5142857142857142,0.2842330412455954,0.40596546937373124,244.5137154437427,176.58971954937732,0.32358932680355,0.44782238562905907,0,6,1,0,12,1,33,0.41379310344827586,12,1,29,0.4444444444444444,0.2211319195102487,0.3668023939541738,267.2710916923744,167.18189382618544,0.2544523290858044,0.40515747390743534,0,4,1,0
realonly,BraTS-MET-00016-000.nii.gz,5,1,1,0.8333333333333334,5,1,1,0.8333333333333334,0.6563000688579665,0.41916132101554054,107.4040610178209,167.97770844377854,0.696479150610389,0.44090757556175697,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,5,1,1,0.8333333333333334,5,1,1,0.8333333333333334,0.65794573245831,0.42036220931915075,107.34488765176759,168.01510377055212,0.7050228543520297,0.44620703638708187,,,,,3,1,5,0.5,3,1,1,0.75,0.4193253697239439,0.3839352759166665,162.08852563831496,173.46673991401727,0.426617908014027,0.37587994537647645,0,4,1,0
realonly,BraTS-MET-00019-000.nii.gz,5,1,4,0.6666666666666666,5,1,1,0.8333333333333334,0.6210462144445602,0.3972107460583713,107.61666068433648,167.8449881808751,0.6858509122394415,0.4350700474053352,0,3,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,5,1,4,0.6666666666666666,5,1,1,0.8333333333333334,0.6375923539475309,0.4070154755677732,107.28571428571429,168.05246994037674,0.706975457381657,0.4473039320874077,0,3,1,0,3,1,2,0.6666666666666666,3,1,0,0.8571428571428571,0.6421310185167401,0.3749712013014285,94.59558308686044,160.7371321769083,0.6696494021489675,0.38705022066805705,0,2,1,0
realonly,BraTS-MET-00022-000.nii.gz,20,2,15,0.7017543859649122,18,2,15,0.6792452830188679,0.40190795601225876,0.4024479165444781,172.22361898584984,184.27673879433516,0.462246941844179,0.44782575170957417,1,1,2,0.4,0,7,0,0,0,7,0,0,,,,,,,,,,,20,2,15,0.7017543859649122,18,2,15,0.6792452830188679,0.4168543792156706,0.4177828326031841,172.11869849831464,184.3745856706212,0.4702430072410152,0.45924118390842483,1,1,2,0.4,19,2,12,0.7307692307692307,17,2,13,0.6938775510204082,0.3579642589315538,0.3458502252283952,154.09045310399617,181.11655688861936,0.34483119038819754,0.35398575946991956,0,1,2,0
realonly,BraTS-MET-00025-000.nii.gz,2,0,0,1,2,0,0,1,0.8506258843378516,0.07170026450314076,1.2071067811865475,0.20710678118654757,0.9556741383069345,0.011535815896360768,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.900457258518084,0.059506618664336264,1.2071067811865475,0.20710678118654757,0.9393160224217734,0.013390096495847381,,,,,2,0,0,1,2,0,0,1,0.902993753241889,0.06095207399090746,1.5731321849709863,0.15891862259789102,0.9073782557237671,0.034391911566273636,,,,
realonly,BraTS-MET-00098-000.nii.gz,1,0,0,1,1,0,0,1,0.8099547511312217,0,1,0,0.9704768270944741,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8099547511312217,0,1,0,0.9704768270944741,0,,,,,1,0,0,1,1,0,0,1,0.8938766847076303,0,2.23606797749979,0,0.782295628628307,0,,,,
realonly,BraTS-MET-00129-000.nii.gz,2,0,10,0.2857142857142857,2,0,0,1,0.7949974035779714,0.017185337538779877,1.4142135623730951,0,0.9190763591823634,0.005962360487228757,0,10,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.8874199952979072,0.06329939228283171,1.4142135623730951,0,0.9257481436457564,0.01638459311785284,,,,,2,0,0,1,2,0,0,1,0.8690828476896704,0.04277378000129234,2.4391575887554247,1.0249440263823297,0.7544414817427321,0.12057982471939255,,,,
realonly,BraTS-MET-00133-000.nii.gz,13,0,2,0.9285714285714286,12,0,1,0.96,0.705920492155028,0.2110604903935395,1.8488851849975643,0.7763870324030916,0.8454519136833495,0.11141230081481247,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,13,0,2,0.9285714285714286,12,0,1,0.96,0.7071884348416595,0.2120010501348118,1.6945334381037567,0.3869233496901131,0.8481236408581563,0.10599597652228912,0,2,0,0,9,1,3,0.8181818181818182,8,1,2,0.8421052631578947,0.5845177100186453,0.3552919929075498,69.84828173513696,142.91054669312496,0.6200787871648711,0.31322799522274664,0,2,1,0
realonly,BraTS-MET-00137-000.nii.gz,6,2,1,0.8,1,2,0,0.5,0.192090395480226,0.2716568424897471,249.6323520916159,174.4682008301056,0.2753623188405797,0.38942112587085226,5,1,2,0.7692307692307693,0,1,0,0,0,1,0,0,,,,,,,,,,,6,2,1,0.8,1,2,0,0.5,0.192090395480226,0.2716568424897471,249.6323520916159,174.4682008301056,0.2753623188405797,0.38942112587085226,5,1,2,0.7692307692307693,6,6,1,0.631578947368421,1,6,0,0.25,0.08676140613313388,0.21252117439255697,320.0337239967857,129.7403497832963,0.12267080745341616,0.3004808845960731,5,1,6,0.5882352941176471
realonly,BraTS-MET-00147-000.nii.gz,1,1,1,0.5,1,1,0,0.6666666666666666,0.41745923913043476,0.41745923913043476,187.20710678118655,185.79289321881345,0.46862774843615385,0.46862774843615385,0,1,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,1,1,1,0.5,1,1,0,0.6666666666666666,0.4575006019744763,0.4575006019744763,187.20710678118655,185.79289321881345,0.44915938497133945,0.44915938497133945,0,1,1,0,1,1,1,0.5,1,1,0,0.6666666666666666,0.45358610133992106,0.45358610133992106,187.5,185.5,0.39626605411157834,0.39626605411157834,0,1,1,0
realonly,BraTS-MET-00161-000.nii.gz,1,0,0,1,1,0,0,1,0.9361550456671864,0,1,0,0.9587750217426658,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9572550159930212,0,1,0,0.9740145586553021,0,,,,,1,0,0,1,1,0,0,1,0.9052028961104563,0,2.449489742783178,0,0.740704304241049,0,,,,
realonly,BraTS-MET-00162-000.nii.gz,6,5,1,0.6666666666666666,4,5,0,0.6153846153846154,0.32756843233929217,0.3692723703378836,207.80400755305553,184.69507904291174,0.4254007089692859,0.4769539821829324,2,1,5,0.4,0,0,0,,0,0,0,0,,,,,,,,,,,6,5,1,0.6666666666666666,4,5,0,0.6153846153846154,0.32756843233929217,0.3692723703378836,207.80400755305553,184.69507904291174,0.4254007089692859,0.4769539821829324,2,1,5,0.4,6,4,2,0.6666666666666666,4,4,1,0.6153846153846154,0.23214677236844755,0.27917814236220984,208.68396694774762,183.71568047020713,0.3340545414771512,0.38564988313947307,2,1,4,0.4444444444444444
realonly,BraTS-MET-00167-000.nii.gz,4,0,0,1,4,0,0,1,0.8200743867668061,0.051818090377937914,1.2810660171779804,0.41816537838625223,0.9548732601758187,0.05007085697267761,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,4,0,0,1,4,0,0,1,0.8212101772907423,0.053583052701295916,1.1346194077712541,0.1692076344553625,0.9606490941341023,0.041046392733057,,,,,2,0,2,0.6666666666666666,2,0,1,0.8,0.5141971676837546,0.3814146513405269,129.5759740204526,172.17258867190307,0.44389074909826903,0.31516728749694384,0,1,0,0
realonly,BraTS-MET-00175-000.nii.gz,3,0,1,0.8571428571428571,2,0,0,1,0.8005939974989579,0.05059399749895788,1,0,0.9811951754385965,0.00619517543859649,1,1,0,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,1,0.8571428571428571,2,0,0,1,0.8377706911895579,0.08777069118955799,1,0,0.9837057335581787,0.008705733558178774,1,1,0,0.6666666666666666,2,0,1,0.8,1,0,0,1,0.861268627192404,0,2.449489742783178,0,0.6513748056562543,0,1,1,0,0.6666666666666666
realonly,BraTS-MET-00180-000.nii.gz,1,0,0,1,1,0,0,1,0.7586380832282472,0,2,0,0.8753597959973135,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9395934172313649,0,1,0,0.9648246507233216,0,,,,,1,0,0,1,1,0,0,1,0.9097597402909241,0,3.1622776601683795,0,0.7115348403565656,0,,,,
realonly,BraTS-MET-00194-000.nii.gz,1,0,0,1,1,0,0,1,0.9014942695488176,0,5,0,0.7696326005149534,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9467241619140353,0,1,0,0.9590824981407373,0,,,,,1,0,0,1,1,0,0,1,0.8970852465561988,0,4,0,0.6549861827706516,0,,,,
realonly,BraTS-MET-00195-000.nii.gz,1,0,0,1,1,0,0,1,0.5885913148736571,0,2.23606797749979,0,0.8216511118922374,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9357890611879304,0,1.4142135623730951,0,0.9488950276243094,0,,,,,1,0,0,1,1,0,0,1,0.9308145636554452,0,3,0,0.7216174472966319,0,,,,
realonly,BraTS-MET-00200-000.nii.gz,17,0,24,0.5862068965517241,15,0,8,0.7894736842105263,0.523827059265534,0.39268627193920147,130.45997657159228,177.12635653123715,0.63599736093739,0.4663539392929656,2,16,0,0.2,0,0,0,,0,0,0,0,,,,,,,,,,,17,0,24,0.5862068965517241,15,0,8,0.7894736842105263,0.5468154242507655,0.41455757949970196,130.44594689807036,177.13660970159162,0.6366444483127683,0.46740177518590587,2,16,0,0.2,13,4,19,0.5306122448979592,12,4,8,0.6666666666666666,0.3694175854714506,0.3955846422725884,187.60934039408312,185.39142650416724,0.3928997750090109,0.4015458261214399,1,11,4,0.11764705882352941
realonly,BraTS-MET-00202-000.nii.gz,8,16,1,0.48484848484848486,7,16,1,0.45161290322580644,0.23656668706604211,0.36329949978183096,249.89512284149473,174.1369506452731,0.2813975542764348,0.4309896016768597,0,1,16,0,0,10,0,0,0,10,0,0,,,,,,,,,,,8,1,1,0.8888888888888888,8,1,0,0.9411764705882353,0.6786917742207592,0.2868795098365188,44.46039150541998,116.28148906122543,0.7496884253768032,0.3764356485458136,0,1,1,0,7,3,0,0.8235294117647058,7,3,0,0.8235294117647058,0.5442557840025153,0.3592805440633957,114.97423770453668,168.94851965098826,0.5490316381719946,0.38840308681487484,,,,
realonly,BraTS-MET-00214-000.nii.gz,4,2,21,0.25806451612903225,3,2,2,0.6,0.3199183717920103,0.33628634498560017,161.24350768197522,183.3871402445841,0.4399226966074166,0.3858781429302907,0,20,2,0,0,3,0,0,0,3,0,0,,,,,,,,,,,4,0,21,0.27586206896551724,3,0,2,0.75,0.3935859918182413,0.29582274817534393,76.93966816974199,148.0321729532926,0.5864959392253738,0.303221395604006,0,20,0,0,4,0,17,0.32,3,0,2,0.75,0.4200837557121728,0.29623277037743156,77.27634321167092,147.86616768948733,0.5679811745884799,0.29495259664402146,0,16,0,0
realonly,BraTS-MET-00260-000.nii.gz,1,3,12,0.11764705882352941,1,3,0,0.4,0.1841971392662637,0.319038803818009,280.45710678118655,160.2889929344062,0.2046853108298352,0.3545253579203027,0,12,3,0,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,12,0.14285714285714285,1,0,0,1,0.7965861174180993,0,5.0990195135927845,0,0.7915113365621935,0,0,12,0,0,1,0,3,0.4,1,0,0,1,0.8919174462615154,0,6.164414002968976,0,0.6374777947858908,0,0,3,0,0
realonly,BraTS-MET-00264-000.nii.gz,1,0,0,1,1,0,0,1,0.8278013807753585,0,2,0,0.8566379857639574,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9175459163735834,0,1.4142135623730951,0,0.9108393527731935,0,,,,,1,0,0,1,1,0,0,1,0.9261772093426105,0,3,0,0.6724114668051268,0,,,,
realonly,BraTS-MET-00268-000.nii.gz,1,0,0,1,1,0,0,1,0.8848253457918885,0,3.3166247903554,0,0.7538313825772205,0,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8988881280772115,0,3,0,0.753064019181249,0,,,,,1,0,0,1,1,0,0,1,0.8951948931628317,0,3,0,0.6030858687133424,0,,,,
realonly,BraTS-MET-00292-000.nii.gz,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.4601346710211501,0.4607694754723479,187.10355339059328,185.89650429368868,0.4823119908570977,0.4828431492375844,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.465679133278117,0.4667786405735243,187,186,0.49417340121779413,0.49420823006613024,,,,,2,2,0,0.6666666666666666,2,2,0,0.6666666666666666,0.42219239021762006,0.42711143688365216,187.67138943007075,185.32862593076854,0.38996587257196164,0.39129431158815964,,,,
realonly,BraTS-MET-00299-000.nii.gz,7,0,0,1,5,0,0,1,0.8588297984797384,0.03141613377927696,1.2899247517996169,0.4057992957111834,0.9506625954014811,0.05308130529665208,2,0,0,1,0,0,0,,0,0,0,0,,,,,,,,,,,7,0,0,1,5,0,0,1,0.897796364675892,0.023344572988745718,1,0,0.9762934441960696,0.014001836912718592,2,0,0,1,5,0,1,0.9090909090909091,4,0,0,1,0.8424427250486551,0.044605566871470395,2.354402131962961,0.4547423457390599,0.7956023177100662,0.04520038073860994,1,1,0,0.6666666666666666
realonly,BraTS-MET-00300-000.nii.gz,1,0,0,1,1,0,0,1,0.7975370180325465,0,3.4641016151377544,0,0.801142557228794,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9176563737133808,0,1,0,0.9621318373071529,0,,,,,1,0,0,1,1,0,0,1,0.9252329361806997,0,2.449489742783178,0,0.7289974730656219,0,,,,
realonly,BraTS-MET-00380-000.nii.gz,3,0,4,0.6,2,0,0,1,0.850303918431335,0.045443485920819704,1.5,0.5,0.9228907286677727,0.04072283113604669,1,4,0,0.3333333333333333,0,4,0,0,0,4,0,0,,,,,,,,,,,3,0,2,0.75,2,0,0,1,0.9397568623998249,0.015550400170007528,1.5,0.5,0.9282124578560024,0.045366205401859205,1,2,0,0.5,3,0,2,0.75,2,0,0,1,0.9389525074194134,0.0010510084900771655,1.2071067811865475,0.20710678118654757,0.9349251700412956,0.020720105013862122,1,2,0,0.5
realonly,BraTS-MET-00532-000.nii.gz,1,0,0,1,1,0,0,1,0.9623430962343096,0,1,0,1,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9623430962343096,0,1,0,1,0,,,,,1,0,0,1,1,0,0,1,0.9686706181202371,0,1,0,0.9905010714002208,0,,,,
realonly,BraTS-MET-00552-000.nii.gz,2,0,0,1,2,0,0,1,0.9305781690291997,0.01229023128600909,1,0,0.9822178832869368,0.01778211671306318,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.9305781690291997,0.01229023128600909,1,0,0.9822178832869368,0.01778211671306318,,,,,2,0,0,1,2,0,0,1,0.8942158069300182,0.07497608621628671,1.2071067811865475,0.20710678118654757,0.9498042447011572,0.01953251420695723,,,,
realonly,BraTS-MET-00572-000.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4608433734939759,0.4608433734939759,186.92969998717308,186.07030001282692,0.4957983193277311,0.4957983193277311,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4608433734939759,0.4608433734939759,186.92969998717308,186.07030001282692,0.4957983193277311,0.4957983193277311,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4488476672287802,0.4488476672287802,187.19307501984468,185.80692498015532,0.4524874220920628,0.4524874220920628,,,,
realonly,BraTS-MET-00577-001.nii.gz,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.7442568451529313,0.33751014658334666,62.583333333333336,138.82255360311194,0.8221306495698562,0.3677881409952462,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.7400939033804775,0.3372958041714251,62.583333333333336,138.82255360311194,0.8189943223091114,0.36648301266365874,,,,,5,1,0,0.9090909090909091,5,1,0,0.9090909090909091,0.6609709769181016,0.3096517097965208,63.41541549497791,138.45522770057616,0.6592180975517826,0.32908178276611494,,,,
realonly,BraTS-MET-00613-000.nii.gz,3,0,0,1,3,0,0,1,0.7852311577311578,0.16140755564745257,1.5625333786010742,0.5524389739195733,0.9333962634165474,0.058537915437987136,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,3,0,0,1,0.7852311577311578,0.16140755564745257,1.5625333786010742,0.5524389739195733,0.9333962634165474,0.058537915437987136,,,,,3,0,0,1,3,0,0,1,0.7830343161973513,0.10490512747415043,1.577575596695854,0.3039542007302847,0.9315416186333371,0.018439899772445877,,,,
realonly,BraTS-MET-00613-001.nii.gz,5,0,2,0.8333333333333334,3,0,0,1,0.7404088622462339,0.17006381418572888,1.5289132173261493,0.5636036995055345,0.7941805767947202,0.09615788397784719,2,2,0,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,5,0,2,0.8333333333333334,3,0,0,1,0.7490849567083249,0.1761456525321991,1.4442197297743447,0.624097343115144,0.8052113228024037,0.0839680615038842,2,2,0,0.6666666666666666,4,0,2,0.8,3,0,0,1,0.7223719968998399,0.1907129520636854,2.7241368194713633,1.551153513662906,0.8339399733596483,0.06643650686129927,1,2,0,0.5
realonly,BraTS-MET-00625-000.nii.gz,2,1,1,0.6666666666666666,0,1,1,0,0,0,373,0,0,0,2,0,1,0.8,0,2,0,0,0,2,0,0,,,,,,,,,,,2,1,1,0.6666666666666666,0,1,1,0,0,0,373,0,0,0,2,0,1,0.8,2,0,1,0.8,0,0,1,0,0,0,373,0,0,0,1,1,0,0.6666666666666666
realonly,BraTS-MET-00663-000.nii.gz,20,1,2,0.9302325581395349,16,1,0,0.9696969696969697,0.7186655980197796,0.24864158138413622,24.09244574069475,87.2691522945154,0.8586659526085122,0.24239076550509028,4,2,1,0.7272727272727273,0,1,0,0,0,1,0,0,,,,,,,,,,,20,1,2,0.9302325581395349,16,1,0,0.9696969696969697,0.7197622534974025,0.2492608847324517,24.111745738697643,87.2641173052782,0.8581338573231455,0.24219576303813004,4,2,1,0.7272727272727273,18,2,1,0.9230769230769231,14,2,1,0.9032258064516129,0.6157951913104179,0.2948438807442279,46.795230530654514,119.15413537544903,0.7108240486077031,0.3065298044889508,3,1,2,0.6666666666666666
realonly,BraTS-MET-00682-000.nii.gz,12,3,0,0.8888888888888888,11,3,0,0.88,0.5673557047522799,0.34245083501655116,81.6712815279827,152.15003542311914,0.707073149323565,0.3855032979602395,1,0,3,0.4,0,1,0,0,0,1,0,0,,,,,,,,,,,12,2,0,0.9230769230769231,11,2,0,0.9166666666666666,0.6475357814769858,0.32212240845025203,59.207203845163946,133.8113268172795,0.7766811956076736,0.3478653597128843,1,0,2,0.5,8,4,1,0.7619047619047619,8,4,1,0.7619047619047619,0.4167267745735058,0.35587960310552147,147.8960858414666,178.0639702221456,0.49618022507610754,0.4051373374165622,,,,
realonly,BraTS-MET-00699-000.nii.gz,1,2,0,0.5,1,2,0,0.5,0.30232039268183847,0.42754559951261567,249.16666666666666,175.12677947386828,0.315891700181507,0.4467383266377827,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,2,0,0.5,1,2,0,0.5,0.31047919957872566,0.4390838948789767,249.05730001131693,175.28144728113526,0.3183695728967359,0.4502425678374936,,,,,1,2,0,0.5,1,2,0,0.5,0.3054905995697315,0.43202894908900275,249.3011699447927,174.93656311375884,0.3030311577895348,0.4285507731675815,,,,
realonly,BraTS-MET-00787-000.nii.gz,5,2,0,0.8333333333333334,5,2,0,0.8333333333333334,0.5084378735867027,0.36364208439687834,107.4622954253571,167.9413100858209,0.6734977324263038,0.4324882151391932,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,5,2,0,0.8333333333333334,5,2,0,0.8333333333333334,0.5084378735867027,0.36364208439687834,107.4622954253571,167.9413100858209,0.6734977324263038,0.4324882151391932,,,,,5,3,0,0.7692307692307693,5,3,0,0.7692307692307693,0.40552453915065895,0.3543113113993606,140.80754156951556,179.85613599836847,0.5687855653477957,0.44740498212031166,,,,
realonly,BraTS-MET-00791-000.nii.gz,1,0,0,1,1,0,0,1,0.8760279286268425,0,1,0,0.9851847918687331,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9467239331079229,0,1,0,0.9736468861011707,0,,,,,1,0,0,1,1,0,0,1,0.9419134396355353,0,1.4142135623730951,0,0.9325041148732701,0,,,,
realonly,BraTS-MET-00796-000.nii.gz,3,0,0,1,3,0,0,1,0.8537396698977897,0.03578569578985046,1.1380711874576983,0.19526214587563503,0.9599944764367835,0.02115472185658386,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,3,0,0,1,0.8752058028543866,0.013307018321791389,1.2761423749153966,0.195262145875635,0.9578472442969885,0.021844085770090352,,,,,3,0,0,1,3,0,0,1,0.8754629006633602,0.014045794610260301,1.1380711874576983,0.19526214587563503,0.959230006074227,0.0255733887320051,,,,
realonly,BraTS-MET-00799-000.nii.gz,4,1,2,0.7272727272727273,3,1,2,0.6666666666666666,0.43105057437411315,0.4331877824659804,187.0966498312204,185.9033891362716,0.47804184014594436,0.4780942982068993,1,0,1,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,4,1,2,0.7272727272727273,3,1,2,0.6666666666666666,0.45067186323575004,0.45479719836851173,187.02761423749155,185.97239396314635,0.49210662525879917,0.49231871253510556,1,0,1,0.6666666666666666,4,2,2,0.6666666666666666,3,2,2,0.6,0.36638500212948255,0.42448360014513464,213.77849853468328,183.85369763941378,0.403299099261173,0.465982695268141,1,0,2,0.5
realonly,BraTS-MET-00807-000.nii.gz,16,1,11,0.7272727272727273,12,1,1,0.9230769230769231,0.7360781496150545,0.3153361293033937,54.170964491732455,130.1614363443925,0.8481394291861465,0.3466725817931386,3,11,1,0.3333333333333333,0,1,0,0,0,1,0,0,,,,,,,,,,,16,1,11,0.7272727272727273,12,1,1,0.9230769230769231,0.7324283102326612,0.3135640021331482,54.223253835130244,130.1402109490905,0.8417263724339188,0.34528031031132245,3,11,1,0.3333333333333333,15,1,9,0.75,12,1,1,0.9230769230769231,0.6074426471329831,0.3233973359124784,54.916711989227274,129.86043748526856,0.7455474469731096,0.3307138377980567,2,9,1,0.2857142857142857
realonly,BraTS-MET-01058-001.nii.gz,1,0,3,0.4,1,0,1,0.6666666666666666,0.13344316309719934,0.13344316309719934,192.4668733977179,180.5331266022821,0.19099466709760826,0.19099466709760826,0,2,0,0,0,9,0,0,0,9,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.696951342620634,0,5.31266402636256,0,0.40981240625763937,0,,,,,1,0,0,1,1,0,0,1,0.951142424441957,0,1.0299999713897705,0,0.8893321065328631,0,,,,
realonly,BraTS-MET-01060-001.nii.gz,3,3,0,0.6666666666666666,2,3,0,0.5714285714285714,0.2938639149337384,0.3729636184369693,224.4332382806452,181.95657051983844,0.3250701761525171,0.400096505191608,1,0,3,0.4,0,2,0,0,0,2,0,0,,,,,,,,,,,3,3,0,0.6666666666666666,2,3,0,0.5714285714285714,0.30288819039066006,0.3875238349564441,224.51241059878515,181.85946631680648,0.30834865017076496,0.3778790613309816,1,0,3,0.4,3,7,0,0.46153846153846156,3,7,0,0.46153846153846156,0.19401408311573093,0.318037792840661,262.1348935312511,169.3521818126977,0.21316483238745257,0.3261125190062738,,,,
realonly,BraTS-MET-01096-000.nii.gz,1,0,0,1,1,0,0,1,0.9042995839112344,0,1,0,0.9844559585492227,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9042995839112344,0,1,0,0.9844559585492227,0,,,,,1,0,0,1,1,0,0,1,0.9378684807256236,0,1.4142135623730951,0,0.9498587933247753,0,,,,
realonly,BraTS-MET-01096-001.nii.gz,1,0,0,1,1,0,0,1,0.9235474006116208,0,1,0,0.9819277108433735,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9235474006116208,0,1,0,0.9819277108433735,0,,,,,1,0,0,1,1,0,0,1,0.9469744229569557,0,1,0,0.9825008077090562,0,,,,
realonly,BraTS-MET-01096-002.nii.gz,1,0,0,1,1,0,0,1,0.9258098223615465,0,1,0,0.9895397489539749,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9258098223615465,0,1,0,0.9895397489539749,0,,,,,1,0,0,1,1,0,0,1,0.8968570163789288,0,2.23606797749979,0,0.9090809284818068,0,,,,
