subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00299-000,t1n,0.21756017208099365,0.001977616688236594,0.7246664762496948,0.00044273267849348485,0.4750661849975586,0.0007502393564209342,0.2214667648077011
BraTS-MET-00299-000,t1c,0.19967758655548096,0.0024352530017495155,0.6537560820579529,0.006172457709908485,0.4344981908798218,0.00280678435228765,0.2248634397983551
BraTS-MET-00299-000,t2w,0.2295129895210266,0.002092227805405855,0.7381097078323364,0.0007214078214019537,0.5015115737915039,0.002095006639137864,0.27692312002182007
BraTS-MET-00299-000,t2f,0.2159876823425293,0.0019690669141709805,0.7059677243232727,0.001037715352140367,0.469207227230072,0.0010500403586775064,0.2460562288761139
BraTS-MET-00300-000,t1n,0.23182052373886108,0.0017941079568117857,0.8423317670822144,0.0002876674698200077,0.49540483951568604,0.000685418548528105,0.21392010152339935
BraTS-MET-00300-000,t1c,0.17385846376419067,0.00327613134868443,0.5493038296699524,0.010045778006315231,0.3620028495788574,0.009455910883843899,0.20973341166973114
BraTS-MET-00300-000,t2w,0.19354724884033203,0.0024736239574849606,0.7385187745094299,0.0006872007506899536,0.4120945930480957,0.003727619769051671,0.24006466567516327
BraTS-MET-00300-000,t2f,0.22670882940292358,0.0019454893190413713,0.8301354050636292,0.0010338714346289635,0.4876682758331299,0.0007743627647869289,0.2544347941875458
BraTS-MET-00380-000,t1n,0.20681363344192505,0.0019651020411401987,0.7599852085113525,0.0005042343400418758,0.48673880100250244,0.0008605790208093822,0.21897199749946594
BraTS-MET-00380-000,t1c,0.20688897371292114,0.0020138523541390896,0.7716050148010254,0.0007141355890780687,0.4908905029296875,0.0009156916639767587,0.20350892841815948
BraTS-MET-00380-000,t2w,0.2141023874282837,0.0018955584382638335,0.780925989151001,0.0006351603078655899,0.5032397508621216,0.0009357668459415436,0.23615765571594238
BraTS-MET-00380-000,t2f,0.20257830619812012,0.0019700853154063225,0.7521167397499084,0.001307714614085853,0.47728025913238525,0.0009389251354150474,0.22502675652503967
