subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00022-000,t2f,0.17126905918121338,0.00191374437417835,0.5949813723564148,0.0022346675395965576,0.4602223038673401,0.0021239372435957193,0.19260478019714355
BraTS-MET-00025-000,t1n,0.20170825719833374,0.0016695561353117228,0.8156757354736328,0.0008803149103187025,0.5111285448074341,0.0011190881486982107,0.1986355483531952
BraTS-MET-00025-000,t1c,0.18938779830932617,0.002605839166790247,0.7427147030830383,0.01348583772778511,0.48704707622528076,0.007894354872405529,0.19011548161506653
BraTS-MET-00025-000,t2w,0.1867254376411438,0.002364696701988578,0.7035070061683655,0.002622313564643264,0.47667431831359863,0.005896126851439476,0.20706705749034882
BraTS-MET-00025-000,t2f,0.18205225467681885,0.0018747805152088404,0.7103146314620972,0.0014752144925296307,0.4574408531188965,0.002112838439643383,0.20595069229602814
BraTS-MET-00098-000,t1n,0.23385906219482422,0.0016843723133206367,0.9304840564727783,0.0003354702494107187,0.5133610963821411,0.0007062404765747488,0.22983253002166748
BraTS-MET-00098-000,t1c,0.14783310890197754,0.004906962625682354,0.4320368766784668,0.02919335663318634,0.297582745552063,0.022134117782115936,0.22336402535438538
BraTS-MET-00098-000,t2w,0.21560072898864746,0.0026189733762294054,0.7228720188140869,0.012043919414281845,0.471530556678772,0.006181726697832346,0.2681984007358551
BraTS-MET-00098-000,t2f,0.21967530250549316,0.0019546798430383205,0.8866193890571594,0.000749214377719909,0.486240029335022,0.0011640953598544002,0.23659344017505646
BraTS-MET-00129-000,t1n,0.22904658317565918,0.001813198672607541,0.786048412322998,0.0012168382527306676,0.48895835876464844,0.001073701772838831,0.222096785902977
BraTS-MET-00129-000,t1c,0.14927929639816284,0.005903775338083506,0.4207282066345215,0.03179240599274635,0.30106621980667114,0.02713717892765999,0.20833177864551544
BraTS-MET-00129-000,t2w,0.20741671323776245,0.0025753870140761137,0.6939808130264282,0.0018415101803839207,0.4382404088973999,0.0064123282209038734,0.24277034401893616
BraTS-MET-00129-000,t2f,0.21993422508239746,0.0020860075019299984,0.7708242535591125,0.000738899630960077,0.4712725877761841,0.0023857979103922844,0.22599923610687256
BraTS-MET-00133-000,t1n,0.22601062059402466,0.0018605792429298162,0.6613678932189941,0.000437381851952523,0.48830878734588623,0.0008446702850051224,0.2415403425693512
BraTS-MET-00133-000,t1c,0.20884716510772705,0.002572463359683752,0.5995900630950928,0.0046731894835829735,0.444222092628479,0.0064884088933467865,0.2258271723985672
BraTS-MET-00133-000,t2w,0.22181785106658936,0.0025020185858011246,0.6397995948791504,0.003976386971771717,0.4799368977546692,0.004950128495693207,0.26152870059013367
BraTS-MET-00133-000,t2f,0.2221497893333435,0.0018725782865658402,0.6518891453742981,0.000745037104934454,0.4796391725540161,0.0010357035789638758,0.23599295318126678
BraTS-MET-00137-000,t1n,0.21544760465621948,0.0021936590783298016,0.8730455040931702,0.0013613738119602203,0.45099204778671265,0.003853137604892254,0.22513189911842346
BraTS-MET-00137-000,t1c,0.1358964443206787,0.004842592868953943,0.3922160267829895,0.046537503600120544,0.26281535625457764,0.021230939775705338,0.21929608285427094
BraTS-MET-00137-000,t2w,0.22149062156677246,0.002452614950016141,0.8082275986671448,0.0029995448421686888,0.4688575267791748,0.0047018215991556644,0.2577918469905853
BraTS-MET-00137-000,t2f,0.22269022464752197,0.0018691953737288713,0.8523301482200623,0.0010361784370616078,0.4700741767883301,0.001058686524629593,0.24756649136543274
BraTS-MET-00147-000,t1n,0.232866108417511,0.0016430303221568465,0.9385876655578613,0.0003081928298342973,0.4872053861618042,0.0007749383803457022,0.2243201732635498
BraTS-MET-00147-000,t1c,0.16751718521118164,0.004056386649608612,0.6819205284118652,0.008951992727816105,0.33157408237457275,0.01728568784892559,0.23668240010738373
BraTS-MET-00147-000,t2w,0.22181296348571777,0.0022821729071438313,0.8476446270942688,0.0016574274050071836,0.4664081335067749,0.0041587441228330135,0.2480212301015854
BraTS-MET-00147-000,t2f,0.22529703378677368,0.0017684828490018845,0.8837248682975769,0.0017220634035766125,0.4736114740371704,0.0008584530442021787,0.24102306365966797
BraTS-MET-00161-000,t1n,0.2310338020324707,0.0017214424442499876,0.8508129119873047,0.0006537142326124012,0.49038660526275635,0.000716627633664757,0.2411424219608307
BraTS-MET-00161-000,t1c,0.1520642638206482,0.004807876423001289,0.5587524175643921,0.011725624091923237,0.3008096218109131,0.021706445142626762,0.22991536557674408
BraTS-MET-00161-000,t2w,0.21907907724380493,0.0025423334445804358,0.7748620510101318,0.00304646254517138,0.4671798348426819,0.005304813850671053,0.2618979513645172
BraTS-MET-00161-000,t2f,0.22823137044906616,0.0018219479825347662,0.8741021156311035,0.0009932115208357573,0.48385703563690186,0.0012777452357113361,0.26108768582344055
BraTS-MET-00162-000,t1n,0.22519159317016602,0.0017622141167521477,0.8252362608909607,0.0005102632567286491,0.47604966163635254,0.0007291554939001799,0.23400285840034485
BraTS-MET-00162-000,t1c,0.12402260303497314,0.006279361434280872,0.3079345226287842,0.056311096996068954,0.23213112354278564,0.031104395166039467,0.22166143357753754
BraTS-MET-00162-000,t2w,0.23494267463684082,0.0020699172746390104,0.8397457599639893,0.0025338123086839914,0.49987274408340454,0.002835898194462061,0.25357648730278015
BraTS-MET-00162-000,t2f,0.22164398431777954,0.0018976384308189154,0.8091409802436829,0.0008948023896664381,0.4719417095184326,0.0009895593393594027,0.23237602412700653
BraTS-MET-00167-000,t1n,0.23434460163116455,0.0017340261256322265,0.8217908143997192,0.0024572128895670176,0.5119813680648804,0.0010858321329578757,0.20475879311561584
BraTS-MET-00167-000,t1c,0.22906464338302612,0.0022843778133392334,0.7432399988174438,0.006447554100304842,0.49222737550735474,0.005704762414097786,0.20438821613788605
BraTS-MET-00167-000,t2w,0.19483375549316406,0.0028211164753884077,0.6469730734825134,0.002550171222537756,0.412980318069458,0.008937308564782143,0.23980097472667694
BraTS-MET-00167-000,t2f,0.2236652970314026,0.0018553895642980933,0.7787771821022034,0.0011658339062705636,0.48783040046691895,0.001177425729110837,0.24301409721374512
BraTS-MET-00175-000,t1n,0.22354280948638916,0.0018579720053821802,0.8510690331459045,0.0005294508882798254,0.47691309452056885,0.0008984808227978647,0.23009991645812988
BraTS-MET-00175-000,t1c,0.14815449714660645,0.00382681074552238,0.6085107326507568,0.015134938061237335,0.28971654176712036,0.015654049813747406,0.21240702271461487
BraTS-MET-00175-000,t2w,0.20057445764541626,0.0026187230832874775,0.7678147554397583,0.0028490019030869007,0.4205526113510132,0.00649989303201437,0.24309270083904266
BraTS-MET-00175-000,t2f,0.2207469344139099,0.0018346995348110795,0.8568894863128662,0.0014180666767060757,0.47011125087738037,0.0008008945151232183,0.23691821098327637
BraTS-MET-00180-000,t1n,0.23278605937957764,0.0018275858601555228,0.7916268110275269,0.0006384234293363988,0.4996267557144165,0.0010623115813359618,0.22681131958961487
BraTS-MET-00180-000,t1c,0.11767816543579102,0.004429470747709274,0.27809810638427734,0.016680970788002014,0.21244221925735474,0.020084723830223083,0.22079144418239594
BraTS-MET-00180-000,t2w,0.23146259784698486,0.0021496075205504894,0.76861172914505,0.0011171421501785517,0.4985778331756592,0.0028797888662666082,0.2536112070083618
BraTS-MET-00180-000,t2f,0.21779131889343262,0.0019676226656883955,0.7575423717498779,0.0011256589787080884,0.4667700529098511,0.001233549788594246,0.24174080789089203
BraTS-MET-00194-000,t1n,0.22665536403656006,0.0018002375727519393,0.7949986457824707,0.0003485484921839088,0.464502215385437,0.000776198401581496,0.23142902553081512
BraTS-MET-00194-000,t1c,0.13159304857254028,0.005998531356453896,0.3005106449127197,0.028396064415574074,0.24282503128051758,0.02965916320681572,0.21140854060649872
BraTS-MET-00194-000,t2w,0.22214412689208984,0.0025783933233469725,0.762607753276825,0.002017616294324398,0.4553743004798889,0.006343166809529066,0.25722774863243103
BraTS-MET-00194-000,t2f,0.21992158889770508,0.0019026538357138634,0.7847453355789185,0.001287036226131022,0.451343834400177,0.0009994602296501398,0.23655949532985687
BraTS-MET-00195-000,t1n,0.23509842157363892,0.0017351098358631134,0.7692028284072876,0.0004994228947907686,0.5335404276847839,0.0008014315972104669,0.21893177926540375
BraTS-MET-00195-000,t1c,0.12220311164855957,0.004058275371789932,0.3441789150238037,0.01215548999607563,0.2328318953514099,0.01823863387107849,0.22068195044994354
BraTS-MET-00195-000,t2w,0.22544848918914795,0.0021010206546634436,0.7395766973495483,0.0009496978600509465,0.5095779299736023,0.003164452500641346,0.24897156655788422
BraTS-MET-00195-000,t2f,0.22525513172149658,0.0018621387425810099,0.752385139465332,0.0008561648428440094,0.5099251866340637,0.0013180426321923733,0.23791514337062836
BraTS-MET-00200-000,t1n,0.23688644170761108,0.0016988555435091257,0.6849808692932129,0.0011316477321088314,0.5050395131111145,0.0008997740224003792,0.22353509068489075
BraTS-MET-00200-000,t1c,0.1413201093673706,0.005066967569291592,0.3446834087371826,0.024063074961304665,0.27323663234710693,0.023392459377646446,0.2178116887807846
BraTS-MET-00200-000,t2w,0.2030482292175293,0.00277712382376194,0.5615412592887878,0.0047805169597268105,0.4270402193069458,0.007869712077081203,0.2501976191997528
BraTS-MET-00200-000,t2f,0.22646772861480713,0.0018805358558893204,0.658187210559845,0.0010453901486471295,0.4864985942840576,0.0009733269107528031,0.24149386584758759
BraTS-MET-00202-000,t1n,0.2355562448501587,0.0017359794583171606,0.7981793284416199,0.0003481614403426647,0.4955868124961853,0.0006486800848506391,0.23102174699306488
BraTS-MET-00202-000,t1c,0.1326390504837036,0.004689636640250683,0.349398136138916,0.022483626380562782,0.25187134742736816,0.02025379054248333,0.1958245187997818
BraTS-MET-00202-000,t2w,0.19413626194000244,0.002866698894649744,0.59836745262146,0.005031641572713852,0.3969552516937256,0.008708616718649864,0.2368585616350174
BraTS-MET-00202-000,t2f,0.22893697023391724,0.001909598708152771,0.7744849920272827,0.0011488383170217276,0.48558950424194336,0.0007279994315467775,0.23627328872680664
BraTS-MET-00214-000,t1n,0.22847622632980347,0.001821932033635676,0.842872679233551,0.0006912475801073015,0.5078489780426025,0.0006502922624349594,0.23058275878429413
BraTS-MET-00214-000,t1c,0.22815728187561035,0.0019256751984357834,0.8548560738563538,0.0006889093783684075,0.505630373954773,0.0019452156266197562,0.20994964241981506
BraTS-MET-00214-000,t2w,0.2000732421875,0.002781966235488653,0.6695047616958618,0.004538480192422867,0.4376204013824463,0.007176692131906748,0.23882852494716644
BraTS-MET-00214-000,t2f,0.1897674798965454,0.0027708278503268957,0.6767558455467224,0.003029350657016039,0.41110265254974365,0.007530617993324995,0.21265940368175507
BraTS-MET-00260-000,t1n,0.22661066055297852,0.001896574511192739,0.8186930418014526,0.001162452157586813,0.5001270174980164,0.0011929126922041178,0.20592008531093597
BraTS-MET-00260-000,t1c,0.11900550127029419,0.005642815958708525,0.26239895820617676,0.0268673337996006,0.22226804494857788,0.028713945299386978,0.20054948329925537
BraTS-MET-00260-000,t2w,0.1937660574913025,0.0028638041112571955,0.7183170914649963,0.0020183648448437452,0.4178965091705322,0.0086701400578022,0.23056836426258087
BraTS-MET-00260-000,t2f,0.18750876188278198,0.002841763664036989,0.6992157101631165,0.0010025154333561659,0.3994530439376831,0.009468924254179,0.20783200860023499
BraTS-MET-00264-000,t1n,0.23073196411132812,0.0017475055065006018,0.805574357509613,0.001454590237699449,0.48972779512405396,0.0008726990781724453,0.21342359483242035
BraTS-MET-00264-000,t1c,0.12282657623291016,0.00303203659132123,0.348488450050354,0.006706556770950556,0.22769463062286377,0.009968940168619156,0.19341476261615753
BraTS-MET-00264-000,t2w,0.2293594479560852,0.0018130021635442972,0.8140455484390259,0.001081661437638104,0.48695313930511475,0.0013090247521176934,0.22768889367580414
BraTS-MET-00264-000,t2f,0.23247110843658447,0.0017885956913232803,0.8085640072822571,0.0013743591262027621,0.4953266978263855,0.0007496338221244514,0.22721616923809052
BraTS-MET-00268-000,t1n,0.22675257921218872,0.0017890240997076035,0.8069593906402588,0.0005872008623555303,0.4874587059020996,0.0008753340225666761,0.24192571640014648
BraTS-MET-00268-000,t1c,0.12848937511444092,0.005380756221711636,0.3758259415626526,0.021480128169059753,0.2433682084083557,0.025959379971027374,0.22651052474975586
BraTS-MET-00268-000,t2w,0.20159000158309937,0.0027181534096598625,0.6480897665023804,0.0056398347951471806,0.43242335319519043,0.00575896305963397,0.2596476972103119
BraTS-MET-00268-000,t2f,0.22163432836532593,0.0019133368041366339,0.8081648349761963,0.0012831955682486296,0.4778367280960083,0.001256211893633008,0.2428179234266281
